name,price,url,table_vals,description
Ledaig 18 Year Single Malt 750ml w/Gift Box,308,https://www.paneco.com.sg/products/ledaig-18-year-single-malt-750ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Tobermory"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
A wonderfully smoky island Single Malt which balances sweet and floral fragrance with the richness and warmth of sea salt and smoke.This 18 Year Old Ledaig represents the rebirth of the style of malt whisky that would have originally been produced at the distillery.This coveted, peated Hebridean style Single Malt Scotch Whisky balances rich and fruity, sherried smokiness with seaweed and light creosote that allows for a long and quite pungent finish with more smoke and a hint of liquorice and sea spray.
                "
Macallan - X-Ray Edition #2 - Curiously Small Stills - 700ml w/Gift Box,178,https://www.paneco.com.sg/products/macallan-whisky-maker-s-edition-x-ray-2-curiously-small-stills-700ml,"{""Alcohol percentage"": ""42.8"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Macallan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
NESTLED ABOVE THE RIVER SPEY
An obsession with quality has been the hallmark of The Macallan since its founding by Alexander Reid on a plateau above the river Spey in north-east Scotland. The distillery is surrounded by a 485 acre estate with Easter Elchies House at its heart.The Six Pillars collection highlights the six strengths of The Macallan. Its curiously small and uniquely shaped copper stills help to concentrate the rich, fruity and full-bodied flavor of the spirit, rendering it rich, fruity and full-bodied.
                "
Macallan - X-Ray Edition #3 - The Finest Cut - 700ml w/Gift Box,178,https://www.paneco.com.sg/products/macallan-whisky-maker-s-edition-x-ray-3-the-finest-cut-700ml,"{""Alcohol percentage"": ""42.8"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Macallan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Nick Veaseu is a world renowned photographer. He was engaged to do a bespoke gift boxes for the Macallan Whisky Maker's edition as a set of 6 boxes. He used an x-ray machine rather than a traditional camera to produce theimages.Pillar # 3 highlights the concept of ""The Finest Cut"". Macallan selects the finest quality spirit from their stills. This finest cut ensures the signature viscous mouth-feel and fruity aroma and flavour that the world has come to admire. This small portion, or ‘cut’ is incredibly selective and one of the finest in the industry. It is a primarily responsible for the full-bodied richness of The Macallan new make spirit. This clear colourless spirit is selected at just under 70% alcohol by volume. This distinctly robust and characterful ‘new make’ spirit is the starting point for all Macallan.Macallan Whisky Maker’s Edition has been personally crafted by the distillery’s manager, Bob Dalgarno, from a mix of sherry and bourbon casks and bottled at his preferred drinking strength of 42.8%.
                "
Macallan - X-Ray Edition #4 - Exceptional Oak Casks - 700ml,178,https://www.paneco.com.sg/products/macallan-whisky-maker-s-edition-x-ray-4-exceptional-oak-casks-700ml,"{""Alcohol percentage"": ""42.8"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Macallan"", ""Gift box"": ""No"", ""Country of origin"": ""Scotland""}","
Our exceptional oak casks are the single greatest contributor to the outstanding quality, natural colours and distinctive aromas and flavours of The Macallan. These oak casks are crafted to their own specifications and account for up to 80% of the final aromas and flavours of The Macallan.In 2009, world renowned photographer was asked to create a series of six customer covers for the Macallan Whisky Maker's edition. This is known as the ""X-Ray"" series since he used an x-ray machine en lieu of a traditional camera.Macallan Whisky Maker’s Edition has been personally crafted by the distillery’s manager, Bob Dalgarno, from a mix of sherry and bourbon casks and bottled at his preferred drinking strength of 42.8%.
                "
Macallan - X-Ray Edition #5 - Natural Colour - 700ml w/Gift Box,178,https://www.paneco.com.sg/products/macallan-whisky-maker-s-edition-x-ray-5-natural-colour-700ml,"{""Alcohol percentage"": ""42.8"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Macallan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Macallan Whisky Maker’s Edition has been personally crafted by the distillery’s manager, Bob Dalgarno, from a mix of sherry and bourbon casks and bottled at his preferred drinking strength of 42.8%.All colour in The Macallan whiskies, bottled by the distillery, is natural. Only the interaction of the ‘new make’ spirit with the oak of the maturation casks delivers the rich and natural diversity of colour throughout the range, from light oak through to darkest mahogany. These natural colours remain ‘fixed’, as opposed to artificial colour which fades relatively quickly in bright sunlight. Great skill is required by the Master Whisky Maker to achieve consistency of natural colour from bottling to bottling.
                "
Macallan - X-Ray Edition #6 - Peerless Spirit - 700ml,178,https://www.paneco.com.sg/products/macallan-whisky-maker-s-edition-x-ray-6-peerless-spirit-700ml,"{""Alcohol percentage"": ""42.8"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Macallan"", ""Gift box"": ""No"", ""Country of origin"": ""Scotland""}","
Macallan Whisky Maker’s Edition has been personally crafted by the distillery’s manager, Bob Dalgarno, from a mix of sherry and bourbon casks and bottled at his preferred drinking strength of 42.8%.From place and production, to people and passion. The Macallan is the result of such defining mastery and intricacy, it is unmatched; peerless in each and every way. This is the definition of the ""Peerless Spirit"".In 2009, world renown photographer Nick Veasey was asked to create custom images for Macallan. This is known as the ""X-Ray"" series as he used an x-ray machine instead of a traditional camera. The complete set contains 6 unique boxes.
                "
Macallan 12 Year Double Cask 750ml w/Gift Box,123,https://www.paneco.com.sg/products/macallan-12-year-double-cask-single-malt-750ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Macallan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  A harmonious single malt with a warm character, the Macallan Double Cask 12 Years Old forms part of The Macallan's Double Cask range which marries the classic Macallan style and the unmistakable sweetness of American oak. This is a fully rounded single malt in perfect balance, with flavours of honey, citrus and ginger.
                "
Macallan 12 Year Single Cask (Sherry Oak) 700ml w/Gift Box,144,https://www.paneco.com.sg/products/macallan-12-year-single-cask-sherry-oak-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Macallan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
A Sherry wood matured 12 year old from Macallan, a superbly balanced affair, one of the best of its age group.It features a series of single malt whiskies matured exclusively in hand-picked sherry seasoned oak casks from Jerez for richness and complexity. A matured character, the 12 Years Old delivers rich wood spice and dried fruits and a natural rich gold colour.
                "
Macallan 12 Year Triple Cask 750ml w/ Gift Box,122.3,https://www.paneco.com.sg/products/macallan-12-year-triple-cask-single-malt-750ml-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Macallan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
An array of flavours is ready to be unleash! The Macallan 12 Years is matured using European and American sherry seasoned oak casks and American ex-bourbon oak casks. You will be getting a taste of everything in the Macallan 12 Year Triple Cask!
                "
Macallan 15 Year Triple Cask (Fine Oak) 700ml w/Gift Box,198,https://www.paneco.com.sg/products/macallan-15-year-triple-cask-fine-oak-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Macallan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
The perfect balance of sherry and bourbon seasoned oak cask. The Macallan 15 years old Fine Oak is matured in a combination of Bourbon & Sherry Oak Casks. 
"
Macallan 18 Year Single cask (Sherry Oak) 700ml w/Gift Box,449.95,https://www.paneco.com.sg/products/macallan-18-year-single-cask-sherry-oak-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Macallan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Macallan 18-year-old Sherry Oak is matured in a combination of Bourbon & Sherry Oak Casks. This one is probably the pick of the (Fine Oak) bunch.
                "
Macallan Amber 700ml w/Gift Box,248,https://www.paneco.com.sg/products/macallan-amber-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Macallan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  A warmth of amber colour with notes of vanlla and citrus fruits, the Macallan Amber forms part of the Macallan's1824 Series which exemplifies their commitment to 100% natural colour, present in each and every Macallan single malt. The colour of each expression becomes richer as the range progresses and its flavours more intense.
                "
Macallan Concept No. 1 700ml w/Giftbox,214.25,https://www.paneco.com.sg/products/macallan-concept-no-1-single-malt-700ml-w-giftbox,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Macallan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  A limited edition series which celebrates the world’s visionaries by daring to disrupt the whisky making process. Concept Number 1 is inspired by surreal art and incorporates innovative production techniques.
                "
Macallan Quest Single Malt 700ml w/ Gift Box,109,https://www.paneco.com.sg/products/macallan-quest-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Macallan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  The Macallan Quest pays homage to the entirety of the journey taken by The Macallan to source the best oak across over 20,000 miles; concluding with the selection of four different but complimentary casks types to deliver a single malt whisky that creates a genuine expectation of further exploration and enjoyment. American bourbon casks are combined with hand-picked sherry seasoned European and American oak casks, and hogsheads, to deliver a character of fresh flavours of citrus fruits and sweet vanilla oak. Depicting a blue sky, Quest represents the start of the journey where the world is a canvas and the sky is the limit. A pale gold color, Macallan quest offers soft citrus fruits, rounded apple and lemon. Vanilla sweetness and subtle oak are complemented by apple mixed with ginger and dried fruits. Nutmeg and cinnamon soften and fade on the palate. Great length, soft, light fruit and medium sweetness.
                "
Macallan Rare Cask Black 700ml,549,https://www.paneco.com.sg/products/macallan-rare-cask-black-single-malt-700ml,"{""Alcohol percentage"": ""48.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Macallan"", ""Gift box"": ""No"", ""Country of origin"": ""Scotland""}","
This whisky tells a different story of The Macallan spirit and casks, but more than that it tells a story of rarity. Less than 100 casks maturing at The Macallan distillery have contributed to the creation of this out of character whisky. These mysterious casks remained untouched in the dark warehouses of The Macallan under the watchful eye of our Master Whisky Maker, until he felt they were ready to be released.Smoky Macallan is rare - there is very little in existence - and once used these casks will be no more. Unexpected and distinctive in flavour with full bodied richness from the Macallan spirit, Rare Cask Black is an unusual smoky spirit that tells a story of creativity and innovation.
                "
